10,20,30,40,50,60,70,80,90
0.9123000000000001,0.9120500000000001,0.9116000000000002,0.91195,0.9121400000000002,0.9118166666666667,0.9120285714285714,0.9119999999999999,0.9119333333333335
0.9888,0.9870999999999999,0.9882666666666665,0.9879,0.98844,0.9876833333333334,0.9877999999999998,0.9874375000000001,0.9871555555555556
0.9865999999999999,0.9883999999999998,0.9885999999999999,0.9882249999999999,0.9869199999999999,0.9875166666666667,0.9864428571428572,0.985425,0.9850333333333335
0.9883999999999998,0.98795,0.9883000000000001,0.98735,0.9874399999999998,0.9860000000000001,0.9860142857142856,0.9853624999999999,0.983288888888889
0.9864999999999998,0.9874500000000002,0.9883333333333333,0.9877750000000001,0.9867000000000001,0.9861333333333333,0.9858714285714285,0.98505,0.9810111111111108
0.9887,0.98905,0.9878000000000002,0.98735,0.9853400000000001,0.98475,0.9855714285714285,0.9836750000000001,0.9822111111111111
0.9902,0.9891500000000001,0.9881666666666666,0.9865749999999999,0.98704,0.9850833333333332,0.9838571428571429,0.982925,0.9805777777777778
0.9872,0.9878,0.9883666666666666,0.9859,0.9869399999999999,0.9859,0.9831285714285715,0.9822750000000001,0.9809333333333333
0.9877,0.9887,0.9882333333333332,0.9862,0.9858399999999999,0.9856666666666667,0.9831285714285715,0.9798375,0.9791444444444446
0.9875,0.98795,0.9870999999999999,0.9853500000000001,0.9845599999999999,0.9842833333333332,0.9837428571428573,0.9820125000000001,0.9807
0.9874,0.98735,0.9874333333333333,0.9864,0.98376,0.9828666666666667,0.9834142857142858,0.981625,0.979722222222222
0.9888,0.9854499999999999,0.9847333333333333,0.985975,0.9849399999999999,0.9829500000000001,0.9813285714285713,0.9815375,0.9798222222222222
0.9846,0.9845499999999999,0.9867333333333331,0.984075,0.9837200000000001,0.9827166666666665,0.9816142857142856,0.9817124999999999,0.9798
0.9860999999999999,0.9853499999999998,0.9850333333333335,0.984775,0.9837,0.9829333333333332,0.9815000000000002,0.9793,0.9815888888888888
0.9862,0.9853999999999999,0.9851666666666666,0.9851249999999998,0.9830199999999998,0.9830166666666666,0.9820428571428572,0.9820874999999999,0.9816222222222221
0.9845999999999998,0.98525,0.9850000000000001,0.9846250000000001,0.9832799999999999,0.9832000000000001,0.9814571428571428,0.9808749999999999,0.9780999999999999
0.9846,0.9839499999999999,0.9844333333333333,0.9857750000000001,0.9818399999999998,0.9819833333333335,0.9822142857142857,0.9803375000000001,0.9787888888888888
