,timestamp,below_wall,above_wall,wall_distance,coin,coin_y_offset,coin_distance,enemy,enemy_y_offset,enemy_distance,enemy_velocity,shot,k_up,k_down,k_space,SCORE
47,2.6955814,1,1,446,0,0,-1,0,0,-1,0,0,0,0,0,0
48,2.7229876,1,1,441,0,0,-1,0,0,-1,0,0,0,0,0,0
49,2.7508849,1,1,436,0,0,-1,0,0,-1,0,0,0,0,0,0
50,2.779554,1,1,431,0,0,-1,0,0,-1,0,0,0,0,0,0
51,2.8089145,1,1,426,0,0,-1,0,0,-1,0,0,0,0,0,0
52,2.8370941,1,1,421,0,0,-1,0,0,-1,0,0,0,0,0,0
53,2.8643121,1,1,416,0,0,-1,0,0,-1,0,0,0,0,0,0
54,2.8932599,1,1,411,0,0,-1,0,0,-1,0,0,0,0,0,0
55,2.9195319,1,1,406,0,0,-1,0,0,-1,0,0,0,0,0,0
56,2.946664,1,1,401,0,0,-1,0,0,-1,0,0,0,0,0,0
57,2.9737901,1,1,396,0,0,-1,0,0,-1,0,0,0,0,0,0
58,3.0036983,1,1,391,0,0,-1,0,0,-1,0,0,0,0,0,0
59,3.0318741,1,1,386,0,0,-1,0,0,-1,0,0,0,0,0,0
60,3.0600961,1,1,381,0,0,-1,0,0,-1,0,0,0,0,0,0
61,3.0882459,1,1,376,0,0,-1,0,0,-1,0,0,0,0,0,0
62,3.1153362,1,1,371,0,0,-1,0,0,-1,0,0,0,0,0,0
63,3.1412719,1,1,366,0,0,-1,0,0,-1,0,0,0,0,0,0
64,3.1681393,1,1,361,0,0,-1,0,0,-1,0,0,0,0,0,0
65,3.1957158,1,1,356,0,0,-1,0,0,-1,0,0,0,0,0,0
66,3.2237056,1,1,351,0,0,-1,0,0,-1,0,0,0,0,0,0
67,3.2502408,1,1,346,0,0,-1,0,0,-1,0,0,0,0,0,0
68,3.2762114,1,1,341,0,0,-1,0,0,-1,0,0,0,0,0,0
69,3.3033597,1,1,336,0,0,-1,0,0,-1,0,0,0,0,0,0
70,3.3305658,1,1,331,0,0,-1,0,0,-1,0,0,0,0,0,0
71,3.3561969,1,1,326,0,0,-1,0,0,-1,0,0,0,0,0,0
72,3.3844512,1,1,321,0,0,-1,0,0,-1,0,0,0,0,0,0
73,3.4115028,1,1,316,0,0,-1,0,0,-1,0,0,0,0,0,0
74,3.4377154,1,1,311,0,0,-1,0,0,-1,0,0,0,0,0,0
75,3.4638556,1,1,306,0,0,-1,0,0,-1,0,0,0,0,0,0
76,3.4907469,1,1,301,0,0,-1,0,0,-1,0,0,0,0,0,0
77,3.519563,1,1,296,0,0,-1,0,0,-1,0,0,0,0,0,0
78,3.5445323,1,1,291,0,0,-1,0,0,-1,0,0,0,0,0,1000
79,3.5708483,1,1,286,0,0,-1,0,0,-1,0,0,0,0,0,1000
80,3.5990241,1,1,281,0,0,-1,0,0,-1,0,0,0,0,0,1000
81,3.6272672,1,1,276,0,0,-1,0,0,-1,0,0,0,0,0,1000
82,3.652777,1,1,271,0,0,-1,0,0,-1,0,0,0,0,0,1000
83,3.6837889,1,1,266,0,0,-1,0,0,-1,0,0,0,0,0,1000
84,3.7151327,1,1,261,0,0,-1,0,0,-1,0,0,0,0,0,1000
85,3.7427475,1,1,256,0,0,-1,0,0,-1,0,0,0,0,0,1000
86,3.7705806,1,1,251,0,0,-1,0,0,-1,0,0,0,0,0,1000
87,3.7975692,1,1,246,0,0,-1,0,0,-1,0,0,0,0,0,1000
88,3.8228689,1,1,241,0,0,-1,0,0,-1,0,0,0,0,0,1000
89,3.8530486,1,1,236,0,0,-1,0,0,-1,0,0,0,0,0,1000
90,3.8797784,1,1,231,1,12,543,0,0,-1,0,0,0,0,0,1000
91,3.9096003,1,1,226,1,12,538,0,0,-1,0,0,0,0,0,1000
92,3.9407293,1,1,221,1,12,533,0,0,-1,0,0,0,0,0,1000
93,3.9678218,1,1,216,1,12,528,0,0,-1,0,0,0,0,0,1000
94,3.9961035,1,1,211,1,12,523,0,0,-1,0,0,0,0,0,1000
95,4.0241496,1,1,206,1,12,518,0,0,-1,0,0,0,0,0,1000
96,4.0501081,1,1,201,1,12,513,0,0,-1,0,0,0,0,0,1000
97,4.0778148,1,1,196,1,12,508,0,0,-1,0,0,0,0,0,1000
98,4.1038883,1,1,191,1,12,503,0,0,-1,0,0,0,0,0,1000
99,4.133459,1,1,186,1,12,498,0,0,-1,0,0,0,0,0,1000
100,4.1596754,1,1,181,1,12,493,0,0,-1,0,0,0,0,0,1000
101,4.1872765,1,1,176,1,12,488,0,0,-1,0,0,0,0,0,1000
102,4.2163369,1,1,171,1,12,483,0,0,-1,0,0,0,0,0,1000
103,4.2424719,1,1,166,1,12,478,0,0,-1,0,0,0,0,0,1000
104,4.270474,1,1,161,1,12,473,0,0,-1,0,0,0,0,0,1000
105,4.2954984,1,1,156,1,12,468,0,0,-1,0,0,0,0,0,1000
106,4.3257993,1,1,151,1,12,463,0,0,-1,0,0,0,0,0,1000
107,4.3549564,1,1,146,1,12,458,0,0,-1,0,0,0,0,0,1000
108,4.3824902,1,1,141,1,12,453,0,0,-1,0,0,0,0,0,1000
109,4.4112172,1,1,136,1,12,448,0,0,-1,0,0,0,0,0,1000
110,4.4394297,1,1,131,1,12,443,0,0,-1,0,0,0,0,0,1000
111,4.4652679,1,1,126,1,12,438,0,0,-1,0,0,0,0,0,1000
112,4.4938163,1,1,121,1,12,433,0,0,-1,0,0,0,0,0,1000
113,4.5227794,1,1,116,1,12,428,0,0,-1,0,0,0,0,0,1000
114,4.5515861,1,1,111,1,12,423,0,0,-1,0,0,0,0,0,1000
115,4.5797897,1,1,106,1,12,418,0,0,-1,0,0,0,0,0,1000
116,4.6099067,1,1,101,1,12,413,0,0,-1,0,0,0,0,0,1000
117,4.6384519,1,1,96,1,12,408,0,0,-1,0,0,0,0,0,1000
118,4.6639981,1,1,91,1,12,403,0,0,-1,0,0,0,0,0,1000
119,4.6917699,1,1,86,1,12,398,0,0,-1,0,0,0,0,0,1000
120,4.7185084,1,1,81,1,12,393,0,0,-1,0,0,0,0,0,1000
121,4.7440305,1,1,76,1,12,388,0,0,-1,0,0,0,0,0,1000
122,4.7711123,1,1,71,1,12,383,0,0,-1,0,0,0,0,0,1000
123,4.7971301,1,1,66,1,12,378,0,0,-1,0,0,0,0,0,1000
124,4.8243336,1,1,61,1,12,373,0,0,-1,0,0,0,0,0,1000
125,4.8647484,1,1,56,1,12,368,0,0,-1,0,0,0,0,0,1000
126,4.8943379,1,1,51,1,12,363,0,0,-1,0,0,0,0,0,1000
127,4.921839,1,1,46,1,12,358,0,0,-1,0,0,0,0,0,1000
128,4.9501735,1,1,41,1,12,353,0,0,-1,0,0,0,0,0,1000
129,4.9800747,1,1,36,1,12,348,0,0,-1,0,0,0,0,0,1000
130,5.0100023,1,1,31,1,12,343,0,0,-1,0,0,0,0,0,1000
131,5.0364968,1,1,26,1,12,338,0,0,-1,0,0,0,0,0,1200
132,5.0624006,1,1,21,1,12,333,0,0,-1,0,0,0,0,0,1200
133,5.0918933,1,1,16,1,12,328,0,0,-1,0,0,0,0,0,1200
134,5.1215006,1,1,11,1,12,323,0,0,-1,0,0,0,0,0,1200
135,5.1565288,1,1,6,1,12,318,0,0,-1,0,0,0,0,0,1200
136,5.1848895,1,1,1,1,12,313,0,0,-1,0,0,0,0,0,1200
137,5.2137884,1,1,-4,1,12,308,0,0,-1,0,0,0,0,0,1200
138,5.2467076,1,1,-9,1,12,303,0,0,-1,0,0,0,0,0,1200
139,5.2778787,1,1,-14,1,12,298,0,0,-1,0,0,0,0,0,1200
140,5.3067119,1,1,-19,1,12,293,0,0,-1,0,0,0,0,0,1200
141,5.3316432,1,1,-24,1,12,288,0,0,-1,0,0,0,0,0,1200
142,5.3652131,1,1,-29,1,12,283,0,0,-1,0,0,0,0,0,1200
143,5.3933877,1,1,-34,1,12,278,0,0,-1,0,0,0,0,0,1200
144,5.4201645,1,1,-39,1,12,273,0,0,-1,0,0,0,0,0,1200
145,5.455242,1,1,-44,1,12,268,0,0,-1,0,0,0,0,0,1200
146,5.4860111,1,1,-49,1,12,263,0,0,-1,0,0,0,0,0,1200
147,5.5149874,1,1,-54,1,12,258,0,0,-1,0,0,0,0,0,1200
148,5.5619098,1,0,391,1,12,253,0,0,-1,0,0,0,1,0,200
149,5.5899274,1,0,386,1,-3,248,0,0,-1,0,0,0,0,0,200
150,5.6171129,1,0,381,1,-3,243,0,0,-1,0,0,0,0,0,200
151,5.646264,1,0,376,1,-3,238,0,0,-1,0,0,0,0,0,200
152,5.6735319,1,0,371,1,-3,233,0,0,-1,0,0,0,0,0,200
153,5.7015412,1,0,366,1,-3,228,0,0,-1,0,0,0,0,0,200
154,5.7299673,1,0,361,1,-3,223,0,0,-1,0,0,0,0,0,200
155,5.7577149,1,0,356,1,-3,218,0,0,-1,0,0,0,0,0,200
156,5.7839609,1,0,351,1,-3,213,0,0,-1,0,0,0,0,0,200
157,5.8108411,1,0,346,1,-3,208,0,0,-1,0,0,0,0,0,200
158,5.8393376,1,0,341,1,-3,203,0,0,-1,0,0,0,0,0,200
159,5.8662608,1,0,336,1,-3,198,0,0,-1,0,0,0,0,0,200
160,5.8953652,1,0,331,1,-3,193,0,0,-1,0,0,0,0,0,200
161,5.9217966,1,0,326,1,-3,188,0,0,-1,0,0,0,0,0,200
162,5.9491469,1,0,321,1,-3,183,0,0,-1,0,0,0,0,0,200
163,5.9770663,1,0,316,1,-3,178,0,0,-1,0,0,0,0,0,200
164,6.0050349,1,0,311,1,-3,173,0,0,-1,0,0,0,0,0,200
165,6.031086,1,0,306,1,-3,168,0,0,-1,0,0,0,0,0,200
166,6.0567779,1,0,301,1,-3,163,0,0,-1,0,0,0,0,0,200
167,6.0852094,1,0,296,1,-3,158,0,0,-1,0,0,0,0,0,200
168,6.1133097,1,0,291,1,-3,153,0,0,-1,0,0,0,0,0,1200
169,6.1412557,1,0,286,1,-3,148,0,0,-1,0,0,0,0,0,1200
170,6.1691551,1,0,281,1,-3,143,0,0,-1,0,0,0,0,0,1200
171,6.1951413,1,0,276,1,-3,138,0,0,-1,0,0,0,0,0,1200
172,6.2255226,1,0,271,1,-3,133,0,0,-1,0,0,0,0,0,1200
173,6.2506008,1,0,266,1,-3,128,0,0,-1,0,0,0,0,0,1200
174,6.2799519,1,0,261,1,-3,123,0,0,-1,0,0,0,0,0,1200
175,6.3085057,1,0,256,1,-3,118,0,0,-1,0,0,0,0,0,1200
176,6.3493534,1,0,251,1,-3,113,0,0,-1,0,0,0,0,0,1200
177,6.3799875,1,0,246,1,-3,108,0,0,-1,0,0,0,0,0,1200
178,6.4070162,1,0,241,1,-3,103,0,0,-1,0,0,0,0,0,1200
179,6.4341845,1,0,236,1,-3,98,0,0,-1,0,0,0,0,0,1200
180,6.4631205,1,0,231,1,-3,93,0,0,-1,0,0,0,0,0,1200
181,6.4902567,1,0,226,1,-3,88,0,0,-1,0,0,0,0,0,1200
182,6.5170286,1,0,221,1,-3,83,0,0,-1,0,0,0,0,0,1200
183,6.5466081,1,0,216,1,-3,78,0,0,-1,0,0,0,0,0,1200
184,6.5737007,1,0,211,1,-3,73,0,0,-1,0,0,0,0,0,1200
185,6.6014349,1,0,206,1,-3,68,0,0,-1,0,0,0,0,0,1200
186,6.6363767,1,0,201,1,-3,63,0,0,-1,0,0,0,0,0,1200
187,6.679135,1,0,196,1,-3,58,0,0,-1,0,0,0,0,0,1200
188,6.7118367,1,0,191,1,-3,53,0,0,-1,0,0,0,0,0,1400
189,6.7410845,1,0,186,1,-3,48,0,0,-1,0,0,0,0,0,1400
190,6.7700309,1,0,181,1,-3,43,0,0,-1,0,0,0,0,0,1400
191,6.7979351,1,0,176,1,-3,38,0,0,-1,0,0,0,0,0,1400
192,6.8268577,1,0,171,1,-3,33,0,0,-1,0,0,0,0,0,1400
193,6.8543459,1,0,166,1,-3,28,0,0,-1,0,0,0,0,0,1400
194,6.8805613,1,0,161,1,-3,23,0,0,-1,0,0,0,0,0,1400
195,6.9120994,1,0,156,1,-3,18,0,0,-1,0,0,0,0,0,1400
196,6.9417222,1,0,151,1,-3,13,0,0,-1,0,0,0,0,0,1400
197,6.9712146,1,0,146,1,-3,8,0,0,-1,0,0,0,0,0,1400
198,7.0022312,1,0,141,1,-3,3,0,0,-1,0,0,0,0,0,1400
199,7.0477192,1,0,136,1,-46,298,0,0,-1,0,0,0,0,0,1200
200,7.0747245,1,0,131,1,-46,293,0,0,-1,0,0,0,0,0,1200
201,7.102134,1,0,126,1,-46,288,0,0,-1,0,0,0,0,0,1200
202,7.1300893,1,0,121,1,-46,283,0,0,-1,0,0,0,0,0,1200
203,7.1561844,1,0,116,1,-46,278,0,0,-1,0,0,0,0,0,1200
204,7.1813603,1,0,111,1,-46,273,0,0,-1,0,0,0,0,0,1200
205,7.2096101,1,0,106,1,-46,268,0,0,-1,0,0,0,0,0,1200
206,7.2365069,1,0,101,1,-46,263,0,0,-1,0,0,0,0,0,1200
207,7.2639654,1,0,96,1,-46,258,0,0,-1,0,0,1,0,0,1200
208,7.2921058,1,0,91,1,-31,253,0,0,-1,0,0,1,0,0,1200
209,7.3182711,1,0,86,1,-16,248,0,0,-1,0,0,1,0,0,1200
210,7.3456839,1,0,81,1,-1,243,0,0,-1,0,0,1,0,0,1200
211,7.3717521,1,1,76,1,14,238,0,0,-1,0,0,0,0,0,1200
212,7.3992381,1,1,71,1,14,233,0,0,-1,0,0,0,0,0,1200
213,7.4274759,1,1,66,1,14,228,0,0,-1,0,0,0,0,0,1200
214,7.4544215,1,1,61,1,14,223,0,0,-1,0,0,0,0,0,1200
215,7.4821631,1,1,56,1,14,218,0,0,-1,0,0,0,0,0,1200
216,7.510391,1,1,51,1,14,213,0,0,-1,0,0,0,0,0,1200
217,7.5356237,1,1,46,1,14,208,0,0,-1,0,0,0,0,0,1200
218,7.5621705,1,1,41,1,14,203,0,0,-1,0,0,0,0,0,1200
219,7.5881101,1,1,36,1,14,198,0,0,-1,0,0,0,0,0,1200
220,7.6170076,1,1,31,1,14,193,0,0,-1,0,0,0,0,0,1200
221,7.6436189,1,1,26,1,14,188,0,0,-1,0,0,0,0,0,1200
222,7.6714789,1,1,21,1,14,183,0,0,-1,0,0,0,0,0,1200
223,7.6991184,1,1,16,1,14,178,0,0,-1,0,0,0,0,0,1200
224,7.7275396,1,1,11,1,14,173,0,0,-1,0,0,0,0,0,1200
225,7.753709,1,1,6,1,14,168,0,0,-1,0,0,0,0,0,1200
226,7.7811203,1,1,1,1,14,163,0,0,-1,0,0,0,0,0,1200
227,7.8101677,1,1,-4,1,14,158,0,0,-1,0,0,0,0,0,1200
228,7.8370774,1,1,-9,1,14,153,0,0,-1,0,0,0,0,0,2200
229,7.8659083,1,1,-14,1,14,148,0,0,-1,0,0,0,0,0,2200
230,7.8949736,1,1,-19,1,14,143,0,0,-1,0,0,0,0,0,2200
231,7.9223202,1,1,-24,1,14,138,0,0,-1,0,0,0,0,0,2200
232,7.9486375,1,1,-29,1,14,133,0,0,-1,0,0,0,0,0,2200
233,7.9772555,1,1,-34,1,14,128,0,0,-1,0,0,0,0,0,2200
234,8.0046556,1,1,-39,1,14,123,0,0,-1,0,0,0,0,0,2200
235,8.0332112,1,1,-44,1,14,118,0,0,-1,0,0,0,0,0,2200
236,8.0612292,1,1,-49,1,14,113,0,0,-1,0,0,0,0,0,2200
237,8.0882004,1,1,-54,1,14,108,0,0,-1,0,0,0,0,0,2200
238,8.1343507,1,1,241,1,14,103,0,0,-1,0,0,0,1,0,1200
239,8.1627907,1,1,236,1,-1,98,0,0,-1,0,0,0,0,0,1200
240,8.1917722,1,1,231,1,-1,93,0,0,-1,0,0,0,0,0,1200
241,8.2211734,1,1,226,1,-1,88,0,0,-1,0,0,0,0,0,1200
242,8.2482581,1,1,221,1,-1,83,0,0,-1,0,0,0,0,0,1200
243,8.2771614,1,1,216,1,-1,78,0,0,-1,0,0,0,0,0,1200
244,8.305539,1,1,211,1,-1,73,0,0,-1,0,0,0,0,0,1200
245,8.3334432,1,1,206,1,-1,68,0,0,-1,0,0,0,0,0,1200
246,8.3605179,1,1,201,1,-1,63,0,0,-1,0,0,0,0,0,1200
247,8.3875507,1,1,196,1,-1,58,0,0,-1,0,0,0,0,0,1200
248,8.4137426,1,1,191,1,-1,53,0,0,-1,0,0,0,0,0,1200
249,8.4395167,1,1,186,1,-1,48,0,0,-1,0,0,0,0,0,1200
250,8.4664809,1,1,181,1,-1,43,0,0,-1,0,0,0,0,0,1200
251,8.4943572,1,1,176,1,-1,38,0,0,-1,0,0,0,0,0,1200
252,8.5223303,1,1,171,1,-1,33,0,0,-1,0,0,0,0,0,1200
253,8.5490851,1,1,166,1,-1,28,0,0,-1,0,0,0,0,0,1200
254,8.5770881,1,1,161,1,-1,23,0,0,-1,0,0,0,0,0,1200
255,8.6035547,1,1,156,1,-1,18,0,0,-1,0,0,0,0,0,1200
256,8.6315215,1,1,151,1,-1,13,0,0,-1,0,0,0,0,0,1200
257,8.6591602,1,1,146,1,-1,8,0,0,-1,0,0,0,0,0,1200
258,8.6856086,1,1,141,1,-1,3,0,0,-1,0,0,0,0,0,1200
259,8.7324592,1,1,136,0,0,-1,0,0,-1,0,0,0,0,0,2000
260,8.7597994,1,1,131,0,0,-1,0,0,-1,0,0,0,0,0,2000
261,8.7876979,1,1,126,0,0,-1,0,0,-1,0,0,0,0,0,2000
262,8.8145495,1,1,121,0,0,-1,0,0,-1,0,0,0,0,0,2000
263,8.8441499,1,1,116,0,0,-1,0,0,-1,0,0,0,0,0,2000
264,8.8709206,1,1,111,0,0,-1,0,0,-1,0,0,0,0,0,2000
265,8.8995364,1,1,106,0,0,-1,0,0,-1,0,0,0,0,0,2000
266,8.9367446,1,1,101,0,0,-1,0,0,-1,0,0,0,0,0,2000
267,8.9653568,1,1,96,0,0,-1,0,0,-1,0,0,0,0,0,2000
268,8.994443,1,1,91,0,0,-1,0,0,-1,0,0,0,0,0,2000
269,9.0222874,1,1,86,0,0,-1,0,0,-1,0,0,0,0,0,2000
270,9.0488591,1,1,81,0,0,-1,1,35,545,1,0,0,0,0,2000
271,9.0780835,1,1,76,0,0,-1,1,40,540,1,0,0,0,0,2000
272,9.1071493,1,1,71,0,0,-1,1,45,535,1,0,0,0,0,2000
273,9.1336707,1,1,66,0,0,-1,1,50,530,1,0,0,0,0,2000
274,9.1606256,1,1,61,0,0,-1,1,55,525,1,0,0,0,0,2000
275,9.189561,1,1,56,0,0,-1,1,60,520,1,0,0,0,0,2000
276,9.2157601,1,1,51,0,0,-1,1,65,515,1,0,0,0,0,2000
277,9.2422548,1,1,46,0,0,-1,1,70,510,1,0,0,0,0,2000
278,9.2701501,1,1,41,0,0,-1,1,75,505,1,0,0,0,0,2000
279,9.2988815,1,1,36,0,0,-1,1,80,500,1,0,0,0,0,2000
280,9.3290815,1,1,31,0,0,-1,1,85,495,1,0,0,0,0,2000
281,9.3560939,1,1,26,0,0,-1,1,90,490,1,0,0,0,0,2000
282,9.3861056,1,1,21,0,0,-1,1,95,485,1,0,0,0,0,2000
283,9.4172922,1,1,16,0,0,-1,1,100,480,1,0,0,0,0,2000
284,9.4450214,1,1,11,0,0,-1,1,105,475,1,0,0,0,0,2000
285,9.473959,1,1,6,0,0,-1,1,110,470,1,0,0,0,0,2000
286,9.5012545,1,1,1,0,0,-1,1,115,465,1,0,0,0,0,2000
287,9.5282101,1,1,-4,0,0,-1,1,120,460,1,0,0,0,0,2000
288,9.5560238,1,1,-9,0,0,-1,1,125,455,1,0,0,0,0,3000
289,9.5836939,1,1,-14,0,0,-1,1,130,450,1,0,0,0,0,3000
290,9.6166314,1,1,-19,0,0,-1,1,135,445,1,0,0,0,0,3000
291,9.6491329,1,1,-24,0,0,-1,1,140,440,1,0,0,0,0,3000
292,9.6780988,1,1,-29,0,0,-1,1,145,435,1,0,0,0,0,3000
293,9.7061987,1,1,-34,0,0,-1,1,150,430,1,0,0,0,0,3000
294,9.7321167,1,1,-39,0,0,-1,1,155,425,1,0,0,0,0,3000
295,9.7602277,1,1,-44,0,0,-1,1,160,420,1,0,0,0,0,3000
296,9.7884868,1,1,-49,0,0,-1,1,165,415,1,0,0,0,0,3000
297,9.8163927,1,1,-54,0,0,-1,1,170,410,1,0,0,0,0,3000
298,9.8631293,1,1,91,0,0,-1,1,175,405,1,0,0,0,0,2000
299,9.8912252,1,1,86,0,0,-1,1,180,400,1,0,0,0,0,2000
300,9.9199789,1,1,81,0,0,-1,1,185,395,1,0,0,0,0,2000
301,9.9495716,1,1,76,0,0,-1,1,190,390,1,0,0,0,0,2000
302,9.9792837,1,1,71,0,0,-1,1,191,385,-1,0,0,0,0,2000
303,10.0055014,1,1,66,0,0,-1,1,186,380,-1,0,0,0,0,2000
304,10.0337343,1,1,61,0,0,-1,1,181,375,-1,0,0,0,0,2000
305,10.062469,1,1,56,0,0,-1,1,176,370,-1,0,0,0,0,2000
306,10.0897782,1,1,51,0,0,-1,1,171,365,-1,0,0,0,0,2000
307,10.118693,1,1,46,0,0,-1,1,166,360,-1,0,0,0,0,2000
308,10.1465548,1,1,41,0,0,-1,1,161,355,-1,0,0,0,0,2000
309,10.1732173,1,1,36,0,0,-1,1,156,350,-1,0,0,0,0,2000
310,10.2026074,1,1,31,0,0,-1,1,151,345,-1,0,0,0,0,2000
311,10.2305219,1,1,26,0,0,-1,1,146,340,-1,0,0,0,0,2000
312,10.2570692,1,1,21,0,0,-1,1,141,335,-1,0,0,0,0,2000
313,10.2854229,1,1,16,0,0,-1,1,136,330,-1,0,0,0,0,2000
314,10.3141572,1,1,11,0,0,-1,1,131,325,-1,0,0,0,0,2000
315,10.3410632,1,1,6,0,0,-1,1,126,320,-1,0,0,0,0,2000
316,10.3699994,1,1,1,0,0,-1,1,121,315,-1,0,0,0,0,2000
317,10.409235,1,1,-4,0,0,-1,1,116,310,-1,0,0,0,0,2000
318,10.4381134,1,1,-9,0,0,-1,1,111,305,-1,0,0,0,0,2000
319,10.4665252,1,1,-14,0,0,-1,1,106,300,-1,0,0,0,0,2000
320,10.4937457,1,1,-19,0,0,-1,1,101,295,-1,0,0,0,0,2000
321,10.5198488,1,1,-24,0,0,-1,1,96,290,-1,0,0,0,0,2000
322,10.5476074,1,1,-29,0,0,-1,1,91,285,-1,0,0,0,0,2000
323,10.5756801,1,1,-34,0,0,-1,1,86,280,-1,0,0,0,0,2000
324,10.6031499,1,1,-39,0,0,-1,1,81,275,-1,0,0,0,0,2000
325,10.6303824,1,1,-44,0,0,-1,1,76,270,-1,0,0,0,0,2000
326,10.6566097,1,1,-49,0,0,-1,1,71,265,-1,0,0,0,0,2000
327,10.6827318,1,1,-54,0,0,-1,1,66,260,-1,0,0,0,0,2000
328,10.7279852,0,1,91,0,0,-1,1,61,255,-1,0,0,1,0,1000
329,10.7535542,0,1,86,0,0,-1,1,41,250,-1,0,0,1,0,1000
330,10.7794871,0,1,81,0,0,-1,1,21,245,-1,0,0,1,1,1300
331,10.8072514,0,1,76,0,0,-1,1,1,240,-1,1,0,1,0,1000
332,10.8345582,1,1,71,0,0,-1,1,-19,235,-1,1,0,0,0,1000
333,10.8636913,1,1,66,0,0,-1,1,-24,230,-1,1,0,0,0,1000
334,10.8904217,1,1,61,0,0,-1,1,-29,225,-1,1,0,0,0,1000
335,10.9156851,1,1,56,0,0,-1,0,0,-1,0,0,0,0,0,1000
336,10.9433202,1,1,51,0,0,-1,0,0,-1,0,0,0,0,0,1000
337,10.9692283,1,1,46,0,0,-1,0,0,-1,0,0,0,0,0,1000
338,10.9967887,1,1,41,0,0,-1,0,0,-1,0,0,0,0,0,1000
339,11.0224053,1,1,36,0,0,-1,0,0,-1,0,0,0,0,0,1000
340,11.0486374,1,1,31,0,0,-1,0,0,-1,0,0,0,0,0,1000
